3127,284,509,2
3128,155,646,2
3133,104,28,2
3134,128,36,2
3135,116,22,2
3139,1140,182,2
3200,300,397,2
3201,162,448,2
3202,39,170,2
3203,189,970,2
3211,318,888,2
3212,139,655,2
3213,180,795,2
3216,126,185,2
3218,210,1522,2
3230,227,259,2
3231,20,168,2
3232,174,1007,2
3234,512,2264,2
3236,210,956,2
3238,59,735,2
3240,51,425,2
3241,141,185,2
3411,81,418,2
3413,48,13,2
3416,711,192,2
3476,233,546,2
3557,412,813,2
3603,937,541,2
3606,658,340,2
3607,476,235,2
3608,363,188,2
3609,838,559,2
3616,99,131,2
3620,952,474,2
3709,791,951,2
3710,781,828,2
3711,301,311,2
3713,599,787,2
3729,787,169,2
3731,1544,361,2
3738,144,639,2
3741,83,723,2
3766,350,103,2
3779,231,1226,2
3781,539,726,2
3782,1012,1439,2
3783,176,804,2
3784,439,351,2
3785,57,55,2
3786,95,104,2
3787,1528,1955,2
3788,441,622,2
3790,835,246,2
3791,2239,332,2
3799,234,780,2
3803,916,1162,2
3812,851,2166,2
3848,609,1989,2
3851,69,330,2
4019,24,162,2
4022,119,395,2
4027,600,516,2
4028,206,1147,2
4029,31,175,2
4030,223,461,2
4034,241,1451,2
4036,248,872,2
4037,216,636,2
4051,161,1356,2
4097,77,298,2
4098,362,732,2
4106,770,1633,2
4136,1391,2613,2
4165,2135,5192,2
4169,58,6,2
4174,33,52,2
4179,516,194,2
4181,0,0,2
4183,201,374,2
4204,143,1810,2
4424,162,722,2
4426,101,144,2
4427,74,344,2
4437,96,105,2
4440,169,302,2
4441,101,847,2
4443,92,797,2
4445,72,507,2
4447,76,675,2
4448,191,1214,2
4461,187,1055,2
4481,231,1031,2
4501,113,575,2
4543,131,700,2
4605,497,136,2
4607,630,89,2
4657,630,1705,2
4669,699,1593,2
4735,319,569,2
4741,300,483,2
4768,34,398,2
4770,30,282,2
4771,46,309,2
4782,39,277,2
4783,94,732,2
4784,410,708,2
4787,66,353,2
4789,25,297,2
4791,332,1841,2
4795,289,1562,2
4806,255,1032,2
4826,71,35,2
4827,686,191,2
4832,1840,720,2
4833,241,131,2
4852,1042,476,2
4854,26,258,2
4857,831,333,2
4874,997,1269,2
4959,118,124,2
4967,348,338,2
4969,438,406,2
4983,238,1062,2
5013,306,373,2
5016,288,480,2
5020,247,391,2
5023,46,98,2
5024,98,45,2
5025,173,342,2
5027,56,60,2
5029,806,828,2
5032,247,294,2
5155,1482,3390,2
5293,61,484,2
5451,127,519,2
5454,17,154,2
5456,49,348,2
5522,293,324,2
5558,757,510,2
5559,132,859,2
5560,90,479,2
5565,344,668,2
5566,220,1330,2
5568,544,214,2
5570,179,350,2
5576,2011,337,2
5589,688,2167,2
5590,796,2086,2
5593,497,2799,2
5594,75,400,2
5596,362,2130,2
5597,324,2286,2
5598,526,1702,2
5599,892,2556,2
5600,1343,3237,2
5602,1031,3035,2
5605,975,2867,2
5630,542,954,2
5632,774,2468,2
5635,415,1565,2
5638,549,2128,2
5642,210,1144,2
5645,384,885,2
5646,465,1328,2
5648,862,2314,2
5649,1117,2534,2
5650,338,1057,2
5652,784,2737,2
5657,228,71,2
5682,548,975,2
5684,839,1188,2
5687,522,1583,2
5689,687,1754,2
5690,539,1137,2
5692,260,376,2
5693,802,443,2
5694,290,591,2
5695,1128,1866,2
5697,1010,138,2
5700,388,538,2
5715,788,2000,2
5718,910,1305,2
5720,383,826,2
5722,205,591,2
5725,298,773,2
5728,458,861,2
5730,537,925,2
5732,631,1180,2
5787,675,855,2
5788,393,1447,2
5790,506,1080,2
5791,399,335,2
5792,127,1152,2
5810,429,1586,2
5827,451,859,2
5828,654,291,2
5841,805,1885,2
5842,502,2258,2
5844,124,422,2
5845,1026,940,2
5847,466,1854,2
5848,93,702,2
5849,243,974,2
5857,251,565,2
5867,595,1485,2
1,1077,551,15
3,619,212,15
6,2154,1374,15
8,791,417,15
10,759,296,15
11,408,176,15
12,1008,649,15
13,1247,958,15
14,1925,1575,15
28,762,334,15
29,1076,785,15
30,200,81,15
31,484,426,15
205,995,1181,15
207,1666,1214,15
217,2672,2162,15
225,1124,1018,15
226,716,1322,15
227,2042,2108,15
229,155,457,15
242,685,1170,15
243,1218,1251,15
245,815,1482,15
250,266,965,15
261,1985,2082,15
262,61,57,15
263,586,992,15
276,1120,2342,15
283,903,854,15
285,1499,2729,15
286,429,786,15
293,1661,2204,15
295,182,405,15
325,840,1007,15
361,2364,4067,15
366,739,1486,15
368,2790,2570,15
369,260,529,15
404,143,317,15
405,246,474,15
406,884,1725,15
410,122,177,15
429,262,613,15
438,161,565,15
443,971,2243,15
452,1713,1649,15
454,268,502,15
455,957,1820,15
458,353,777,15
459,661,1587,15
461,3100,4800,15
464,3272,2994,15
470,176,515,15
1008,1416,2073,15
1131,1066,1316,15
1138,1168,1840,15
1139,60,131,15
1145,26,50,15
1150,2708,1357,15
1169,2976,1824,15
1170,652,596,15
1173,4609,2946,15
1174,225,401,15
1180,2430,1677,15
1183,2701,2504,15
1189,637,888,15
1191,1475,1578,15
1193,1417,1837,15
1196,893,1237,15
1203,312,804,15
1205,112,513,15
1213,221,978,15
1226,1681,3827,15
1230,3315,3227,15
1234,591,369,15
1236,1177,621,15
1239,73,273,15
1243,1535,762,15
1252,137,70,15
1263,2992,2827,15
1264,363,1605,15
1272,293,938,15
1274,760,1089,15
1305,843,832,15
1326,1149,723,15
1334,784,518,15
1338,680,544,15
1340,1111,732,15
1343,722,625,15
1403,1770,1812,15
1405,370,151,15
1406,902,809,15
1408,1137,1193,15
1410,2296,1242,15
1413,1233,735,15
1422,254,502,15
1426,1317,856,15
1428,658,368,15
1430,297,55,15
1432,14,24,15
1446,489,514,15
1447,1462,276,15
1448,1389,600,15
1449,784,291,15
1451,128,135,15
1457,756,398,15
1458,95,139,15
1459,603,237,15
1461,1433,759,15
1462,317,178,15
1626,487,634,15
1865,1133,2345,15
1872,424,1505,15
1874,841,2050,15
1950,428,705,15
1955,932,1492,15
1957,735,1413,15
1959,1572,2418,15
1960,636,1060,15
1961,395,593,15
1962,1137,1487,15
1963,1284,2006,15
1967,1676,1648,15
1969,1063,1427,15
1975,1568,2934,15
1976,708,1636,15
1978,229,540,15
1980,920,1448,15
1986,1072,1221,15
1987,896,1124,15
1989,1395,1166,15
1990,3851,2177,15
1997,983,806,15
2001,1353,1015,15
2051,206,318,15
2052,704,857,15
2053,1038,1732,15
2066,857,999,15
2069,356,450,15
2071,736,901,15
2072,554,951,15
2073,1530,1834,15
2075,234,413,15
2077,802,1207,15
2084,895,1227,15
2109,409,721,15
2118,1168,1640,15
2120,1016,864,15
2122,601,646,15
2124,961,554,15
2131,651,578,15
2133,360,467,15
2135,55,138,15
2146,1956,2218,15
2147,651,710,15
2148,644,728,15
2150,1171,1572,15
2153,857,1045,15
2155,1647,1905,15
2166,1064,625,15
2167,892,520,15
2190,2409,1152,15
2192,1331,1327,15
2194,21,37,15
2195,620,231,15
2230,165,222,15
2231,1457,1321,15
2234,1392,926,15
2235,1439,1275,15
2238,1102,1163,15
2245,581,643,15
2246,308,1136,15
2247,485,1452,15
2754,273,389,15
2768,464,1427,15
2774,264,427,15
2776,1801,2334,15
2778,251,470,15
2780,452,1018,15
2782,191,1055,15
2784,88,651,15
2786,1398,1950,15
2788,307,983,15
2801,214,803,15
2803,491,700,15
2881,898,1624,15
2882,935,1845,15
2884,1720,862,15
2887,382,581,15
2889,650,1070,15
2892,1669,1331,15
2898,246,492,15
2902,2454,2133,15
2904,2043,2670,15
2905,791,832,15
2906,780,1058,15
2915,716,1574,15
2988,1360,1343,15
2989,977,1832,15
2994,623,2200,15
2995,594,1422,15
2996,162,494,15
2998,280,1270,15
3002,615,1286,15
3003,341,1418,15
3395,811,119,15
3397,1726,312,15
3403,1128,283,15
3405,691,269,15
3410,433,371,15
3412,518,265,15
3415,1264,1122,15
3421,419,783,15
3422,569,1230,15
3436,1359,600,15
3441,210,201,15
3455,871,292,15
3460,1015,682,15
3470,789,436,15
3497,3016,2163,15
3501,1865,1151,15
3527,184,196,15
3529,931,762,15
3532,40,7,15
3535,163,627,15
3567,855,404,15
3569,782,574,15
3912,230,345,15
4356,838,461,15
4357,919,1377,15
4375,978,1644,15
5322,489,1400,15
5604,1358,281,15
5774,325,253,15
5776,966,672,15
5778,1615,880,15
5780,1715,1108,15
5816,2099,145,15
5836,2203,256,15
5,430,502,22
18,321,438,22
21,720,777,22
24,539,478,22
25,1154,1216,22
26,730,1249,22
110,414,333,22
111,1125,858,22
113,931,757,22
115,1096,1235,22
116,872,820,22
125,824,717,22
127,962,550,22
128,796,655,22
138,534,490,22
139,619,551,22
148,855,520,22
151,763,594,22
156,966,1302,22
158,548,1222,22
160,646,385,22
167,675,555,22
168,907,625,22
173,715,752,22
174,1060,761,22
175,676,783,22
266,57,53,22
269,312,381,22
273,1,0,22
275,789,763,22
279,177,112,22
281,7,8,22
292,435,288,22
296,582,329,22
300,680,440,22
317,681,545,22
323,332,183,22
333,56,77,22
338,35,40,22
341,494,413,22
355,227,315,22
358,368,382,22
363,1,1,22
378,79,24,22
383,0,0,22
387,5,5,22
403,576,797,22
451,886,1140,22
457,1063,1285,22
476,142,251,22
516,1011,575,22
520,276,167,22
525,543,386,22
568,1080,540,22
588,677,481,22
589,398,361,22
590,460,457,22
636,307,286,22
921,1345,814,22
923,300,350,22
958,473,380,22
959,1224,947,22
960,453,369,22
967,360,326,22
968,954,614,22
969,839,700,22
1023,1077,752,22
1038,984,530,22
1057,812,678,22
1060,938,593,22
1070,659,379,22
1233,43,12,22
1325,245,92,22
1327,0,0,22
1356,463,240,22
1480,173,358,22
1488,898,934,22
1494,741,717,22
1497,530,581,22
1500,571,335,22
1520,105,196,22
1524,670,754,22
1545,539,546,22
1549,526,606,22
1556,432,343,22
1558,375,464,22
1559,93,133,22
1560,60,166,22
1562,606,769,22
1566,44,35,22
1569,810,283,22
1570,571,741,22
1571,575,633,22
1585,1196,786,22
1587,392,272,22
1590,918,146,22
1592,912,776,22
1594,247,70,22
1595,1024,671,22
1597,70,84,22
1599,442,395,22
1614,511,815,22
1617,483,75,22
1627,644,135,22
1634,309,99,22
1639,382,299,22
1784,644,754,22
1785,673,824,22
1786,419,582,22
1787,490,522,22
1789,1020,917,22
1790,489,806,22
1791,1182,1408,22
1792,1603,171,22
1793,580,783,22
1794,376,606,22
1796,1117,1384,22
1797,422,450,22
1799,314,521,22
1801,421,528,22
1804,560,717,22
1805,188,248,22
1806,2145,191,22
2144,683,495,22
2145,66,77,22
2149,135,72,22
2216,401,290,22
2564,676,689,22
2567,530,593,22
2579,321,162,22
2582,625,484,22
2583,683,220,22
2911,539,1040,22
2913,269,761,22
2918,188,145,22
2922,595,555,22
2924,657,1452,22
2925,413,712,22
2926,266,392,22
2927,290,392,22
2928,717,371,22
2929,508,354,22
2940,6,2,22
2948,166,86,22
2949,453,293,22
2955,283,256,22
2962,366,300,22
3030,1,2,22
3094,1067,766,22
3098,1746,1627,22
3112,903,560,22
3116,937,418,22
3122,858,532,22
3147,11,4,22
3148,325,198,22
3149,187,140,22
3152,277,140,22
3154,186,139,22
3155,338,264,22
3156,42,39,22
3158,638,643,22
3159,759,685,22
3160,68,72,22
3162,324,245,22
3163,21,43,22
3164,737,641,22
3165,103,104,22
3206,717,503,22
3210,234,149,22
3219,995,481,22
3242,1192,411,22
3243,773,577,22
3253,200,166,22
3255,82,62,22
3258,678,441,22
3261,447,408,22
3264,50,18,22
3271,720,385,22
3272,752,465,22
3278,808,258,22
3280,382,225,22
3315,768,330,22
3320,1031,788,22
3339,585,278,22
3342,657,440,22
3347,1001,523,22
3359,347,155,22
3364,714,238,22
3450,399,271,22
3453,839,439,22
3458,371,241,22
3461,892,682,22
3511,424,516,22
3515,1423,71,22
3522,825,179,22
3523,270,203,22
3530,1411,1290,22
3531,904,673,22
3533,1346,144,22
3550,1454,2129,22
3554,786,680,22
3555,1083,580,22
3558,363,59,22
3561,577,478,22
3562,577,794,22
3563,649,568,22
3600,946,156,22
3701,811,557,22
3702,192,93,22
3703,538,326,22
3707,799,387,22
3718,627,402,22
3722,0,1,22
3725,574,391,22
3727,152,130,22
3728,431,266,22
3732,510,260,22
3733,366,182,22
3734,664,376,22
3736,227,77,22
3737,928,361,22
3740,306,129,22
3742,1,0,22
3743,1026,454,22
3745,738,521,22
3746,823,353,22
3747,941,566,22
3748,6,1,22
3752,921,431,22
3753,1418,358,22
3755,809,425,22
3756,891,737,22
3758,794,146,22
3767,753,480,22
3768,49,52,22
3789,1,0,22
3792,895,827,22
3793,467,322,22
3795,614,514,22
3801,1051,622,22
3802,752,387,22
3804,164,49,22
3805,478,136,22
3806,1499,995,22
3807,40,46,22
3808,7,10,22
3809,382,347,22
3810,640,684,22
3811,1099,1221,22
4094,340,508,22
4170,495,637,22
4171,346,600,22
4184,699,1135,22
4189,724,229,22
4190,692,301,22
4193,997,209,22
4195,1121,243,22
4196,978,237,22
4198,1477,410,22
4279,1359,701,22
4293,1239,637,22
4425,559,338,22
4429,1019,712,22
4430,374,425,22
4431,1030,656,22
4433,489,368,22
4453,1119,650,22
4454,1143,993,22
4465,827,500,22
4468,436,291,22
4470,442,371,22
4474,115,82,22
4482,256,206,22
4484,233,145,22
4488,1126,775,22
4491,478,155,22
4514,1130,634,22
4515,215,290,22
4518,781,435,22
4519,786,378,22
4522,384,316,22
4530,65,69,22
4533,467,256,22
4534,363,233,22
4535,11,8,22
4536,317,167,22
4537,1002,617,22
4539,915,820,22
4540,998,403,22
4542,1002,499,22
4626,776,283,22
4627,653,943,22
4640,16,12,22
4643,482,439,22
4646,62,43,22
4649,671,505,22
4651,657,359,22
4653,112,37,22
4656,1068,150,22
4659,1558,586,22
4662,1651,104,22
4671,241,124,22
4683,30,21,22
4689,515,207,22
4705,192,26,22
4706,50,8,22
4708,65,29,22
4717,152,91,22
4718,25,6,22
4725,669,192,22
4726,44,37,22
4727,1269,567,22
4729,1127,913,22
4730,938,709,22
4749,540,423,22
4752,1055,503,22
4759,1660,198,22
4808,16,9,22
4811,611,387,22
4812,1374,297,22
4814,43,40,22
4849,461,445,22
4851,1376,807,22
4853,874,254,22
4855,779,146,22
4856,356,221,22
4872,65,97,22
4875,700,542,22
4877,465,328,22
4878,575,469,22
4879,222,365,22
4889,1123,746,22
4903,911,659,22
4913,1439,154,22
4914,1227,70,22
4915,2,3,22
4920,1410,523,22
4926,1014,1412,22
4941,790,743,22
4943,513,477,22
4945,534,717,22
4946,1336,250,22
4949,788,788,22
4952,717,300,22
4962,664,450,22
4966,349,288,22
4971,865,278,22
4977,168,90,22
4981,0,0,22
4986,810,1019,22
4990,33,62,22
4998,555,341,22
5001,794,543,22
5003,971,622,22
5007,651,946,22
5045,720,838,22
5048,424,476,22
5051,654,630,22
5056,1241,893,22
5067,724,596,22
5073,1153,862,22
5078,274,244,22
5083,652,428,22
5088,683,497,22
5105,309,230,22
5152,1957,1540,22
5163,36,39,22
5165,786,455,22
5170,477,478,22
5173,799,879,22
5176,1006,889,22
5195,503,497,22
5197,643,475,22
5204,142,160,22
5206,594,553,22
5208,967,759,22
5218,1092,910,22
5219,298,249,22
5220,894,775,22
5221,474,43,22
5231,650,468,22
5233,981,578,22
5237,0,3,22
5238,41,31,22
5258,262,150,22
5274,660,721,22
5276,260,84,22
5279,60,69,22
5285,1325,438,22
5286,127,96,22
5289,52,39,22
5290,151,310,22
5292,151,160,22
5299,556,457,22
5302,2,7,22
5308,272,450,22
5310,513,444,22
5330,71,48,22
5337,5,6,22
5339,36,89,22
5367,533,35,22
5368,423,342,22
5369,624,158,22
5371,1513,71,22
5375,453,471,22
5376,518,357,22
5377,654,126,22
5378,603,58,22
5383,1129,185,22
5387,588,272,22
5392,562,404,22
5393,601,368,22
5394,749,187,22
5395,1211,625,22
5396,1199,258,22
5397,744,403,22
5399,66,50,22
5400,1843,93,22
5403,80,61,22
5417,895,197,22
5418,1227,296,22
5420,989,49,22
5423,571,290,22
5426,829,45,22
5428,1480,95,22
5431,1132,206,22
5435,670,634,22
5436,1529,107,22
5438,545,530,22
5441,1617,1723,22
5442,1182,252,22
5444,770,636,22
5447,807,330,22
5453,803,452,22
5455,1396,591,22
5458,1508,1433,22
5459,806,554,22
5461,309,139,22
5462,1071,498,22
5468,141,93,22
5469,1003,815,22
5472,1260,1027,22
5474,761,487,22
5476,1585,1845,22
5481,415,320,22
5483,828,372,22
5486,880,665,22
5488,776,676,22
5496,1252,244,22
5499,2429,1717,22
5501,717,548,22
5503,1708,905,22
5507,1080,281,22
5509,1473,69,22
5511,558,643,22
5513,570,660,22
5515,807,902,22
5517,171,301,22
5618,1181,1076,22
5621,940,1084,22
5628,593,573,22
5629,549,596,22
5631,809,690,22
5633,798,894,22
5636,521,638,22
5639,470,397,22
5644,478,489,22
5856,910,1222,22
5858,635,982,22
5863,813,982,22
5865,820,937,22
5869,784,1050,22
5872,805,579,22
5873,814,615,22
5874,1017,672,22
5875,469,415,22
5876,956,724,22
14,1925,1575,14
28,762,334,14
29,1076,785,14
207,1666,1214,14
224,1126,1566,14
225,1124,1018,14
241,1935,3404,14
430,1618,2265,14
435,2144,3263,14
543,389,266,14
545,1501,827,14
546,1240,974,14
547,226,185,14
548,1205,728,14
549,574,535,14
550,1295,915,14
566,1816,710,14
567,1283,560,14
570,1439,686,14
581,1919,785,14
582,1653,1112,14
594,1011,192,14
596,1145,316,14
600,1192,299,14
675,1026,770,14
695,1232,787,14
699,823,719,14
702,22,7,14
705,358,152,14
710,1207,1201,14
717,188,73,14
718,1331,1123,14
754,30,33,14
1432,14,24,14
1449,784,291,14
1457,756,398,14
1459,603,237,14
1462,317,178,14
1493,1841,1673,14
1496,1933,2057,14
1499,2066,1566,14
1515,1038,1053,14
1517,2125,2045,14
1521,1014,991,14
1530,953,903,14
1537,1296,1086,14
1539,1051,1019,14
1542,868,790,14
1544,1202,1590,14
1547,664,731,14
1551,533,398,14
1574,599,459,14
1577,727,477,14
1591,435,392,14
1593,1639,1569,14
1600,797,550,14
1601,338,189,14
1603,1388,1411,14
1619,1548,1218,14
1624,1655,1341,14
1626,487,634,14
1630,1383,1392,14
1652,1300,976,14
1671,649,864,14
1674,2132,2687,14
1675,1488,1595,14
1676,952,1370,14
1679,1124,1242,14
1684,1098,1506,14
1690,1533,1387,14
1704,1133,1505,14
1716,1167,1315,14
1739,650,594,14
1759,870,536,14
1767,1505,496,14
1774,1021,672,14
1776,1066,780,14
1779,651,303,14
1788,855,649,14
1795,1259,927,14
2103,922,1797,14
2194,21,37,14
2234,1392,926,14
2904,2043,2670,14
3395,811,119,14
3397,1726,312,14
3403,1128,283,14
3405,691,269,14
3410,433,371,14
3412,518,265,14
3415,1264,1122,14
3436,1359,600,14
3455,871,292,14
3457,763,443,14
3460,1015,682,14
3470,789,436,14
3472,347,219,14
3527,184,196,14
3529,931,762,14
3532,40,7,14
3538,942,219,14
3542,393,84,14
3565,653,147,14
3567,855,404,14
3569,782,574,14
3572,585,223,14
3575,832,714,14
3578,1005,762,14
4121,2299,2143,14
4124,727,583,14
4126,800,736,14
4141,1626,989,14
4142,1652,1321,14
4143,629,658,14
4144,2001,1550,14
4145,1323,1317,14
4146,1230,1113,14
4148,749,827,14
4152,1345,1149,14
4154,975,1091,14
4156,398,449,14
4158,639,487,14
4217,308,411,14
4219,413,551,14
4220,612,675,14
4222,1213,1466,14
4225,445,485,14
4226,207,230,14
4229,90,209,14
4248,792,967,14
4249,326,501,14
4252,820,772,14
4255,501,452,14
4257,497,572,14
4261,869,796,14
4284,727,740,14
4286,814,791,14
4288,1111,963,14
4289,972,944,14
4291,207,489,14
4298,557,506,14
4302,521,609,14
4305,1130,1224,14
4308,712,702,14
4310,1672,1365,14
4321,619,814,14
4323,1620,1676,14
4325,777,1675,14
4326,2085,2626,14
4327,1259,1734,14
4330,1366,1981,14
4332,631,779,14
4335,1446,1462,14
4337,197,381,14
4340,993,708,14
4343,1242,832,14
4355,777,314,14
4356,838,461,14
4357,919,1377,14
4358,967,1358,14
4361,734,1074,14
4368,1078,776,14
4375,978,1644,14
4382,1108,2064,14
4387,1066,262,14
4388,2385,551,14
4389,148,126,14
4390,1498,396,14
4391,1204,207,14
4392,157,87,14
4395,632,155,14
4400,102,80,14
4404,1071,1105,14
4405,133,92,14
4406,939,1022,14
4407,1179,1052,14
4408,1717,1547,14
4410,846,1330,14
4412,709,754,14
4415,817,653,14
4822,1339,1215,14
4823,1104,941,14
4824,1101,877,14
4825,1316,942,14
4830,1272,1039,14
4837,466,423,14
4842,1507,1512,14
4844,1815,1392,14
4846,417,486,14
4871,1424,1413,14
4873,1191,958,14
4883,956,481,14
4885,420,622,14
4886,1146,1057,14
4898,858,610,14
4899,1349,1420,14
4900,1077,965,14
4901,1688,1066,14
4905,541,541,14
4924,1836,1142,14
4938,936,496,14
4940,128,140,14
4963,412,420,14
5075,1151,1342,14
5077,1091,713,14
5085,684,709,14
5091,938,1156,14
5579,396,230,14
5580,358,95,14
5582,183,21,14
5601,2639,459,14
5604,1358,281,14
5608,1878,142,14
5721,837,269,14
5724,896,256,14
5734,1644,535,14
5736,2180,584,14
5738,1522,309,14
5739,1035,423,14
5740,33,12,14
5741,1282,567,14
5744,1644,507,14
5772,432,147,14
5774,325,253,14
5776,966,672,14
5777,308,57,14
5778,1615,880,14
5780,1715,1108,14
5800,1331,297,14
5802,1373,381,14
5804,971,280,14
5812,2169,221,14
5816,2099,145,14
5836,2203,256,14
5838,2219,354,14
5843,823,320,14
5846,866,353,14
15,955,1007,18
17,575,513,18
20,1858,2287,18
23,535,764,18
976,1259,74,18
983,1466,158,18
993,904,223,18
1006,923,245,18
1009,2,1,18
1030,226,21,18
1092,285,240,18
1093,34,124,18
1096,1,4,18
1098,0,5,18
1117,4427,4826,18
1126,1501,1743,18
1130,3636,2779,18
1133,2228,2219,18
1135,5218,5085,18
1137,956,1412,18
1172,2766,2342,18
1177,2520,2279,18
1179,879,1263,18
1181,968,939,18
1200,291,593,18
1202,704,1064,18
1204,1153,1378,18
1208,1758,1319,18
1229,140,314,18
1235,65,70,18
1262,1085,1234,18
1270,575,452,18
1276,505,162,18
1279,3751,3214,18
1282,186,39,18
1283,1869,1479,18
1284,665,997,18
1287,1567,1763,18
1313,1452,2541,18
1315,928,1129,18
1317,1579,1409,18
1319,1481,1291,18
1320,2144,2134,18
1328,829,726,18
1329,1643,1721,18
1330,1793,2572,18
1347,210,401,18
1353,121,196,18
1355,807,737,18
1358,751,776,18
1359,2506,2070,18
1361,621,691,18
1362,790,983,18
1372,561,990,18
1383,1104,82,18
1385,1400,439,18
1392,29,35,18
1393,1136,1409,18
1394,1620,1859,18
1396,1537,1486,18
1398,1166,181,18
1399,1638,1497,18
1400,1807,1712,18
1402,441,1481,18
1404,946,47,18
1407,1348,87,18
1412,1109,109,18
1414,380,509,18
1431,1085,542,18
1433,927,1683,18
1434,1019,1684,18
1436,212,213,18
1437,808,1026,18
1438,1255,261,18
1439,1299,2799,18
1440,1112,1273,18
1441,0,2,18
1442,1812,250,18
1443,1167,2123,18
1444,1224,2049,18
1445,1935,97,18
1450,239,324,18
1464,873,256,18
1465,1593,2618,18
1466,1032,767,18
1470,1164,170,18
1473,907,216,18
1506,0,2,18
1510,817,102,18
1741,1082,1956,18
1749,1870,3573,18
1754,1203,2160,18
1777,1427,2265,18
1778,4649,6699,18
2177,349,1297,18
2737,951,678,18
2739,877,896,18
2758,600,434,18
2762,20,97,18
2763,902,692,18
2789,1128,415,18
2793,205,78,18
2806,200,124,18
2814,532,870,18
2815,1829,2523,18
2816,431,53,18
2817,1511,2207,18
2819,747,1399,18
2824,2255,2758,18
2826,920,659,18
2832,1888,3073,18
2833,2197,3579,18
2836,861,1377,18
2837,732,2171,18
