4249,326,501,15
4252,820,772,15
4255,501,452,15
4257,497,572,15
4261,869,796,15
4284,727,740,15
4286,814,791,15
4288,1111,963,15
4289,972,944,15
4291,207,489,15
4298,557,506,15
4302,521,609,15
4305,1130,1224,15
4308,712,702,15
4310,1672,1365,15
4321,619,814,15
4323,1620,1676,15
4325,777,1675,15
4326,2085,2626,15
4327,1259,1734,15
4330,1366,1981,15
4332,631,779,15
4335,1446,1462,15
4337,197,381,15
4340,993,708,15
4343,1242,832,15
4355,777,314,15
4356,838,461,15
4357,919,1377,15
4358,967,1358,15
4361,734,1074,15
4368,1078,776,15
4375,978,1644,15
4382,1108,2064,15
4387,1066,262,15
4388,2385,551,15
4389,148,126,15
4390,1498,396,15
4391,1204,207,15
4392,157,87,15
4395,632,155,15
4400,102,80,15
4404,1071,1105,15
4405,133,92,15
4406,939,1022,15
4407,1179,1052,15
4408,1717,1547,15
4410,846,1330,15
4412,709,754,15
4415,817,653,15
4822,1339,1215,15
4823,1104,941,15
4824,1101,877,15
4825,1316,942,15
4830,1272,1039,15
4837,466,423,15
4842,1507,1512,15
4844,1815,1392,15
4846,417,486,15
4873,1191,958,15
4883,956,481,15
4886,1146,1057,15
4898,858,610,15
4899,1349,1420,15
4900,1077,965,15
4901,1688,1066,15
4905,541,541,15
4924,1836,1142,15
4938,936,496,15
4940,128,140,15
4963,412,420,15
5075,1151,1342,15
5077,1091,713,15
5085,684,709,15
5091,938,1156,15
5322,489,1400,15
5721,837,269,15
5724,896,256,15
5734,1644,535,15
5736,2180,584,15
5738,1522,309,15
5739,1035,423,15
5740,33,12,15
5741,1282,567,15
5744,1644,507,15
5772,432,147,15
5774,325,253,15
5776,966,672,15
5777,308,57,15
5778,1615,880,15
5780,1715,1108,15
5838,2219,354,15
5,430,502,23
18,321,438,23
21,720,777,23
24,539,478,23
25,1154,1216,23
26,730,1249,23
110,414,333,23
111,1125,858,23
113,931,757,23
115,1096,1235,23
116,872,820,23
125,824,717,23
127,962,550,23
128,796,655,23
138,534,490,23
139,619,551,23
148,855,520,23
151,763,594,23
156,966,1302,23
158,548,1222,23
160,646,385,23
167,675,555,23
168,907,625,23
173,715,752,23
174,1060,761,23
175,676,783,23
287,855,1009,23
289,636,585,23
291,732,666,23
294,5238,4092,23
299,1773,1512,23
302,1611,1399,23
403,576,797,23
451,886,1140,23
457,1063,1285,23
476,142,251,23
903,1060,623,23
904,1027,895,23
907,667,552,23
908,570,445,23
909,1003,727,23
915,560,429,23
916,738,725,23
921,1345,814,23
923,300,350,23
924,1072,1018,23
958,473,380,23
959,1224,947,23
960,453,369,23
967,360,326,23
968,954,614,23
969,839,700,23
972,671,509,23
975,1139,1010,23
986,581,599,23
990,935,713,23
1003,823,690,23
1013,1173,817,23
1017,884,849,23
1023,1077,752,23
1038,984,530,23
1041,897,893,23
1053,1064,954,23
1057,812,678,23
1060,938,593,23
1070,659,379,23
1071,860,183,23
1075,1169,1031,23
1083,678,112,23
1585,1196,786,23
1587,392,272,23
1589,230,69,23
1590,918,146,23
1592,912,776,23
1594,247,70,23
1595,1024,671,23
1597,70,84,23
1599,442,395,23
1611,2918,1771,23
1614,511,815,23
1617,483,75,23
1620,1436,879,23
1625,863,627,23
1627,644,135,23
1634,309,99,23
1636,339,166,23
1639,382,299,23
1640,1918,112,23
1784,644,754,23
1785,673,824,23
1786,419,582,23
1787,490,522,23
1789,1020,917,23
1790,489,806,23
1791,1182,1408,23
1792,1603,171,23
1793,580,783,23
1794,376,606,23
1796,1117,1384,23
1797,422,450,23
1799,314,521,23
1800,464,213,23
1801,421,528,23
1802,1596,73,23
1804,560,717,23
1805,188,248,23
1806,2145,191,23
2216,401,290,23
2598,1253,470,23
2605,817,438,23
2639,1842,740,23
2640,923,417,23
2643,2784,1056,23
2648,1258,488,23
2767,940,510,23
2911,539,1040,23
2913,269,761,23
2924,657,1452,23
2925,413,712,23
2926,266,392,23
2927,290,392,23
3059,1742,1331,23
3061,1220,757,23
3063,900,578,23
3064,675,556,23
3067,2137,1221,23
3068,841,421,23
3069,1751,1044,23
3078,505,443,23
3081,1611,990,23
3086,1069,448,23
3096,906,779,23
3097,1408,559,23
3098,1746,1627,23
3099,1279,645,23
3103,2032,919,23
3108,358,71,23
3118,2030,1117,23
3120,2432,1580,23
3123,818,560,23
3124,1571,855,23
3126,400,89,23
3129,1174,747,23
3130,1090,754,23
3131,462,357,23
3132,1099,699,23
3137,623,353,23
3138,1921,1095,23
3141,1844,1034,23
3142,988,517,23
3143,945,614,23
3144,1825,986,23
3145,983,724,23
3146,1472,1100,23
3150,806,238,23
3151,900,443,23
3152,277,140,23
3155,338,264,23
3156,42,39,23
3158,638,643,23
3159,759,685,23
3160,68,72,23
3163,21,43,23
3164,737,641,23
3165,103,104,23
3511,424,516,23
3513,948,687,23
3515,1423,71,23
3522,825,179,23
3523,270,203,23
3526,758,630,23
3528,1583,1106,23
3530,1411,1290,23
3531,904,673,23
3533,1346,144,23
3550,1454,2129,23
3554,786,680,23
3555,1083,580,23
3556,1413,1228,23
