730,186,1071,2
731,411,308,2
732,138,190,2
733,184,1043,2
734,2649,2488,2
735,108,832,2
736,112,459,2
737,29,584,2
738,88,624,2
749,1601,2345,2
750,695,797,2
751,795,462,2
752,200,558,2
753,115,388,2
754,1099,1009,2
755,98,315,2
756,122,492,2
757,55,392,2
965,885,926,2
966,179,174,2
967,215,230,2
968,532,547,2
969,100,282,2
970,1805,103,2
971,485,185,2
972,656,32,2
973,623,21,2
974,776,804,2
975,583,914,2
976,909,856,2
977,1101,32,2
978,637,44,2
979,2043,502,2
980,1223,183,2
981,759,655,2
982,663,42,2
983,871,63,2
984,989,117,2
985,775,816,2
986,512,125,2
987,1433,1020,2
988,472,606,2
989,1762,49,2
990,450,549,2
991,494,16,2
992,878,457,2
993,257,16,2
994,1531,1394,2
995,1208,722,2
996,290,119,2
997,392,12,2
1023,316,535,2
1024,369,294,2
1025,1452,833,2
1026,191,641,2
1027,109,419,2
1599,740,985,2
1600,1269,298,2
1601,46,196,2
1602,62,473,2
1603,201,418,2
1604,103,261,2
1605,230,764,2
1606,54,374,2
1607,284,1406,2
1608,104,513,2
1609,119,242,2
1610,195,640,2
1611,212,464,2
1836,731,1392,2
1837,580,1696,2
1839,179,422,2
1842,1018,2326,2
1895,3878,1087,2
1896,2685,4812,2
1897,3109,2821,2
1898,3554,6314,2
1899,2353,3130,2
1900,299,1083,2
1901,676,1120,2
1903,2983,3439,2
1904,361,675,2
1905,2713,4203,2
1906,1221,2180,2
1907,2098,1493,2
1908,1328,1868,2
1909,2022,1909,2
1947,468,1316,2
1951,604,1204,2
1953,545,1441,2
1955,1377,868,2
1980,177,808,2
1981,777,1495,2
1982,308,916,2
1983,65,425,2
1984,674,1558,2
1985,270,407,2
1986,725,2749,2
1987,461,1308,2
1988,941,2152,2
1989,160,189,2
2046,544,360,2
2047,713,344,2
2048,511,353,2
2049,409,535,2
2050,680,191,2
2063,105,476,2
2064,67,600,2
2065,1046,730,2
2066,47,262,2
2067,46,207,2
2069,279,546,2
2073,422,761,2
2078,48,307,2
2079,519,146,2
2082,749,2066,2
2083,1000,248,2
2084,1171,1197,2
2085,1080,1080,2
2086,21,107,2
2087,331,400,2
2088,13,99,2
2089,166,704,2
2090,28,288,2
2091,82,385,2
2092,40,213,2
2093,63,214,2
2097,113,214,2
2106,61,276,2
2107,245,305,2
2129,3286,664,2
2130,2692,2837,2
2131,2605,3024,2
2132,3537,864,2
2133,1865,1670,2
2134,1785,2190,2
2135,3465,212,2
2136,2227,122,2
2137,1841,2640,2
2138,3896,553,2
2139,2589,188,2
2140,1000,1118,2
2141,722,1453,2
2142,2567,227,2
2143,1014,382,2
2144,1183,1320,2
2145,1434,2146,2
2146,668,238,2
2147,1365,641,2
2148,1129,994,2
2149,2228,716,2
2150,908,1346,2
2151,1676,3243,2
2152,3124,230,2
2153,723,1031,2
2210,600,1408,2
2211,1370,2299,2
2212,1055,564,2
2213,1399,266,2
2214,133,541,2
2215,284,743,2
2216,1079,681,2
2252,1217,2805,2
2258,467,565,2
2259,30,39,2
2261,80,90,2
2262,833,690,2
2263,125,63,2
2264,77,179,2
2265,331,358,2
2266,225,11,2
2351,462,1800,2
2364,257,492,2
2365,155,619,2
2366,215,659,2
2367,97,752,2
2368,530,89,2
2388,501,345,2
2389,78,81,2
2390,478,292,2
2391,125,83,2
2392,87,268,2
2393,1357,368,2
2394,1437,296,2
2395,577,862,2
2396,216,227,2
2397,416,770,2
2398,975,1091,2
2399,219,465,2
2400,41,260,2
2401,614,728,2
2402,379,397,2
2403,144,200,2
2404,217,158,2
2405,289,272,2
2406,488,330,2
2407,203,120,2
2408,256,189,2
2409,517,123,2
2420,252,1364,2
2421,580,935,2
2422,555,119,2
2429,310,637,2
2430,114,206,2
2431,1434,439,2
2432,281,315,2
2433,91,118,2
2434,146,289,2
2435,239,344,2
2438,64,163,2
2439,133,368,2
2440,324,798,2
2441,149,684,2
2442,999,300,2
2443,546,592,2
2444,408,1157,2
2445,811,71,2
2446,635,973,2
2448,752,1156,2
2449,182,730,2
2450,1211,263,2
2451,850,1719,2
2452,580,883,2
2453,412,1160,2
2491,1217,1025,2
2492,45,289,2
2496,687,484,2
2497,190,781,2
2510,1280,4717,2
2511,2405,3064,2
2512,250,783,2
2513,266,44,2
2579,639,748,2
2616,76,563,2
2620,194,264,2
2644,134,689,2
2647,83,127,2
2648,47,104,2
2650,143,337,2
2651,152,585,2
2652,83,415,2
19,331,153,12
20,1159,1581,12
21,547,134,12
22,583,179,12
23,604,731,12
24,320,784,12
25,711,212,12
26,275,426,12
27,520,140,12
28,1421,400,12
29,810,1891,12
30,831,1366,12
31,859,793,12
32,169,113,12
109,1311,4328,12
120,302,1300,12
124,567,1111,12
125,393,1442,12
130,2074,1907,12
131,217,411,12
132,398,1129,12
133,1725,992,12
134,236,1193,12
135,203,987,12
136,309,839,12
137,150,385,12
138,575,1079,12
139,1705,2559,12
140,565,1880,12
141,1988,1737,12
142,112,630,12
143,60,298,12
144,169,740,12
145,757,1620,12
146,1007,1281,12
147,105,105,12
148,181,122,12
149,242,232,12
150,315,378,12
151,237,165,12
152,271,412,12
153,189,116,12
154,257,392,12
155,81,116,12
156,503,1086,12
157,141,119,12
158,143,173,12
159,1296,482,12
160,113,158,12
161,128,63,12
182,1269,3133,12
239,366,1387,12
257,2508,1464,12
268,1464,441,12
269,1151,1000,12
285,974,546,12
647,570,1232,12
648,464,963,12
649,573,1483,12
650,739,935,12
651,736,1543,12
652,578,1304,12
653,478,937,12
655,295,1782,12
656,532,832,12
657,1269,2324,12
658,570,1068,12
659,1423,1021,12
660,471,737,12
661,565,1186,12
662,321,507,12
663,618,1018,12
664,1149,1064,12
665,1148,1834,12
666,540,827,12
667,677,1109,12
668,159,623,12
669,378,1007,12
670,238,808,12
671,793,1871,12
672,605,1003,12
673,1116,1721,12
674,499,1138,12
675,570,1268,12
676,88,531,12
677,649,984,12
678,284,268,12
679,346,855,12
680,1051,607,12
681,1692,1433,12
682,277,947,12
683,528,767,12
684,460,1405,12
685,559,1003,12
686,596,796,12
687,1163,782,12
688,275,726,12
689,380,998,12
690,378,683,12
691,512,825,12
692,654,1012,12
693,1171,1526,12
1029,445,1551,12
1030,414,722,12
1031,596,1933,12
1032,970,1707,12
1033,334,1109,12
1034,184,840,12
1035,202,1230,12
1036,317,1168,12
1037,608,1606,12
1038,931,2418,12
1039,549,1522,12
1040,419,847,12
1041,210,782,12
1042,510,1723,12
1043,368,845,12
1044,313,1602,12
1045,350,1753,12
1057,1786,2790,12
1058,400,730,12
1059,29,549,12
1060,34,456,12
1061,86,287,12
1062,128,270,12
1063,52,222,12
1064,77,294,12
1065,101,399,12
1066,74,489,12
1067,117,65,12
1068,1324,2888,12
1563,38,554,12
1564,11,109,12
1565,48,298,12
1566,58,442,12
1614,125,140,12
1616,1421,4689,12
1811,192,93,12
1812,470,146,12
1813,88,130,12
1814,381,96,12
1815,382,408,12
1816,197,37,12
1817,84,26,12
1818,561,115,12
1819,315,48,12
1820,315,60,12
1918,1171,2161,12
1920,279,1064,12
1930,1534,1078,12
1931,1028,882,12
1932,854,371,12
1933,169,184,12
1934,117,188,12
1935,172,280,12
1936,137,322,12
1937,50,232,12
1938,369,292,12
1939,245,488,12
1940,114,591,12
1941,162,548,12
1942,376,242,12
1943,61,522,12
1944,53,617,12
1945,952,1251,12
1946,156,460,12
1948,276,742,12
1950,445,921,12
1954,190,960,12
1965,503,1165,12
1967,756,2090,12
1968,547,883,12
1971,931,1040,12
1972,2447,849,12
1973,1142,1912,12
1974,329,397,12
1975,44,632,12
1976,398,1199,12
1977,169,761,12
1978,124,161,12
1979,244,926,12
2004,310,430,12
2006,262,859,12
2009,128,232,12
2031,257,590,12
2032,327,1058,12
2033,718,1442,12
2034,176,766,12
2035,895,171,12
2036,583,157,12
2037,813,511,12
2038,138,1025,12
2039,261,449,12
2114,35,369,12
2115,628,1543,12
2116,395,1412,12
2118,94,502,12
2121,137,553,12
2253,591,2579,12
2254,991,1216,12
2255,1148,1181,12
2256,160,843,12
2257,558,2472,12
2267,1790,727,12
2268,2736,801,12
2269,1192,241,12
2270,1647,1189,12
2271,808,567,12
2272,384,125,12
2273,1181,1038,12
2274,752,26,12
2275,697,578,12
2276,724,313,12
2277,1681,867,12
2278,336,202,12
2279,2061,363,12
2280,483,160,12
2281,832,843,12
2282,858,506,12
2283,355,294,12
2284,749,34,12
2285,511,34,12
2286,1540,109,12
2287,1495,189,12
2288,761,1154,12
2289,2917,264,12
2290,1508,755,12
2291,92,276,12
2292,287,40,12
2293,729,1344,12
2294,359,779,12
2295,732,928,12
2296,2135,307,12
2297,515,98,12
2298,1248,197,12
2299,710,1087,12
2300,530,852,12
2301,472,702,12
2302,1861,269,12
2303,1221,151,12
2304,77,32,12
2305,146,108,12
2306,2130,205,12
2307,698,232,12
2308,2296,249,12
2309,1424,94,12
2310,487,147,12
2311,563,510,12
2312,1030,142,12
2313,704,184,12
2314,972,1451,12
2315,211,194,12
2316,420,590,12
2317,909,336,12
2318,900,1001,12
2319,1693,523,12
2320,470,135,12
2321,114,248,12
2322,526,11,12
2323,385,56,12
2324,73,161,12
2325,823,149,12
2326,135,173,12
2327,1145,80,12
2328,329,495,12
2329,162,69,12
2330,112,158,12
2331,379,166,12
2332,235,152,12
2333,101,276,12
2334,586,45,12
2352,253,506,12
2353,84,209,12
2354,286,327,12
2355,373,433,12
2356,146,479,12
2357,519,264,12
2358,402,386,12
2359,86,293,12
2360,128,228,12
2361,102,606,12
2362,154,128,12
2363,128,57,12
2410,114,71,12
2411,447,289,12
2416,99,436,12
2468,597,1656,12
2471,890,1653,12
2475,133,1300,12
2494,710,401,12
2495,151,410,12
2497,190,781,12
2558,1469,1166,12
2559,1024,726,12
2560,2486,1942,12
2561,111,312,12
2562,254,354,12
2563,246,327,12
2564,252,494,12
2565,149,281,12
2566,208,227,12
2622,216,710,12
2624,132,328,12
2629,233,317,12
2630,98,247,12
2631,27,110,12
2632,31,125,12
2633,534,121,12
2634,89,549,12
2635,667,585,12
2636,360,295,12
2637,36,315,12
33,53,432,9
34,42,468,9
35,100,901,9
36,108,957,9
37,166,1107,9
38,113,1121,9
39,103,528,9
40,33,387,9
41,53,438,9
42,80,538,9
43,20,258,9
44,32,394,9
45,29,266,9
46,2467,4395,9
47,2036,3664,9
48,1114,3784,9
49,943,3098,9
50,560,1728,9
51,1743,4198,9
52,966,4033,9
53,624,1904,9
162,3274,8406,9
378,2334,327,9
379,1654,665,9
380,1864,460,9
381,1422,157,9
382,1427,430,9
383,1202,714,9
384,1464,811,9
385,1453,1211,9
386,1760,921,9
387,1538,600,9
388,1972,735,9
389,1842,430,9
390,1805,675,9
391,1543,601,9
392,967,319,9
393,1397,773,9
394,1689,807,9
395,1098,431,9
396,1309,178,9
397,1344,665,9
398,979,311,9
399,1374,782,9
400,1244,561,9
401,1367,882,9
654,99,720,9
655,295,1782,9
657,1269,2324,9
671,793,1871,9
676,88,531,9
678,284,268,9
682,277,947,9
748,1133,5561,9
1046,122,347,9
1047,154,604,9
1048,83,271,9
1049,55,247,9
1050,77,243,9
1051,1263,1326,9
1052,55,371,9
1053,248,962,9
1054,441,756,9
1055,237,630,9
1056,144,469,9
1144,889,4154,9
1146,1082,3981,9
1162,325,1750,9
1163,282,1130,9
1164,382,1199,9
1165,193,1570,9
1166,173,1563,9
1167,110,805,9
1168,128,1052,9
1612,673,614,9
1613,1501,1287,9
1614,125,140,9
1615,368,338,9
1616,1421,4689,9
1624,3025,2229,9
1633,1533,1919,9
1661,3086,1710,9
1675,3216,1332,9
1704,1425,839,9
1709,2008,648,9
1722,1560,2641,9
1725,2054,3387,9
1726,2139,2277,9
1730,2998,1179,9
1744,3370,747,9
1753,1069,1160,9
1773,522,3098,9
1774,858,3267,9
1775,111,403,9
1776,1177,5752,9
1778,455,2588,9
1779,190,523,9
1780,259,1924,9
1782,753,952,9
1783,600,1870,9
1784,761,2369,9
1785,799,3391,9
1786,1264,1217,9
1788,281,2428,9
1789,598,2273,9
1791,353,2067,9
1793,1400,269,9
1794,1688,1787,9
1795,1834,5056,9
1798,1018,1691,9
1801,1178,2695,9
1802,690,2514,9
1803,1287,2913,9
1804,572,2419,9
1806,362,547,9
1807,407,2602,9
1809,130,755,9
1810,549,2054,9
1814,381,96,9
1816,197,37,9
1845,345,499,9
1846,1451,3258,9
1847,272,1118,9
1848,453,1912,9
1849,180,816,9
1850,187,1059,9
1851,269,802,9
1872,423,2112,9
1874,3274,1504,9
1883,784,1855,9
1887,926,2666,9
1888,1263,1471,9
1914,1266,4181,9
1915,1664,6920,9
1916,2429,9157,9
1917,2283,9239,9
1918,1171,2161,9
1919,311,2597,9
1920,279,1064,9
1948,276,742,9
1950,445,921,9
1952,30,115,9
1958,207,975,9
2003,130,303,9
2004,310,430,9
2005,72,340,9
2006,262,859,9
2007,185,785,9
2008,348,230,9
2009,128,232,9
2030,3126,12163,9
2034,176,766,9
2038,138,1025,9
2051,34,445,9
2052,178,1060,9
2053,702,1664,9
2054,168,1001,9
2055,292,1135,9
2056,990,1950,9
2057,364,716,9
2058,130,273,9
2059,354,1784,9
2060,57,403,9
2061,115,704,9
2062,27,191,9
2095,212,1069,9
2100,200,600,9
2101,152,415,9
2103,168,810,9
2115,628,1543,9
2116,395,1412,9
2117,1205,936,9
2118,94,502,9
2119,421,1682,9
2120,475,1602,9
2121,137,553,9
2154,145,1066,9
2157,586,1204,9
2161,943,2244,9
2164,1105,1297,9
2165,676,1845,9
2166,340,1560,9
2171,109,494,9
2176,1211,2217,9
2177,282,772,9
2178,666,2309,9
2179,280,874,9
2180,517,1086,9
2181,1303,1854,9
2182,1338,2268,9
2183,557,1299,9
2184,857,1217,9
2185,174,421,9
2186,483,1177,9
2187,494,1101,9
2188,980,2291,9
2189,746,1835,9
2190,710,1467,9
2254,991,1216,9
2257,558,2472,9
2346,1099,1600,9
2376,238,1252,9
2382,206,1106,9
2387,2385,9368,9
2410,114,71,9
2411,447,289,9
2525,499,2348,9
2526,738,2969,9
2527,928,2347,9
2528,498,2064,9
2529,1512,1311,9
2530,155,1412,9
2531,993,2559,9
2532,922,1388,9
2533,755,1779,9
2534,295,1629,9
2535,763,3113,9
2536,132,874,9
2537,107,816,9
2538,131,896,9
2539,313,1276,9
2540,239,1425,9
2541,1382,1633,9
2542,703,2564,9
2543,830,1797,9
2544,182,1026,9
2545,605,2616,9
2558,1469,1166,9
2582,181,1464,9
2591,253,1977,9
2622,216,710,9
2623,260,431,9
2624,132,328,9
2625,255,498,9
2626,677,389,9
2627,136,275,9
2628,484,192,9
38,113,1121,14
39,103,528,14
42,80,538,14
54,113,897,14
57,206,1861,14
59,305,1550,14
60,908,3819,14
65,189,1369,14
211,393,1852,14
212,701,1989,14
213,1327,4080,14
214,582,2433,14
215,329,1532,14
216,902,2958,14
217,208,1088,14
218,485,1654,14
219,658,2439,14
220,351,1641,14
221,996,3501,14
323,62,131,14
324,368,2007,14
325,51,305,14
326,70,225,14
327,109,551,14
328,845,2643,14
329,46,412,14
330,114,598,14
331,108,537,14
332,37,348,14
333,10,94,14
334,15,100,14
335,19,113,14
344,489,2549,14
349,69,454,14
351,790,2864,14
353,332,2237,14
372,64,616,14
739,108,1216,14
740,191,629,14
741,283,946,14
742,300,1599,14
743,198,729,14
744,121,533,14
745,60,414,14
746,849,6203,14
747,504,1634,14
748,1133,5561,14
1069,169,784,14
1070,138,524,14
1071,267,1265,14
1072,299,1824,14
1073,471,2004,14
1074,181,791,14
1075,124,711,14
1076,212,1168,14
1077,169,726,14
1078,59,211,14
1079,150,711,14
1080,332,1450,14
1117,795,2964,14
1118,883,1035,14
1119,87,541,14
1120,140,721,14
1121,216,977,14
1122,83,631,14
1123,638,204,14
1124,1476,1704,14
1125,450,1029,14
1126,1037,1088,14
1127,242,883,14
1128,107,436,14
1129,562,1823,14
1130,1282,1303,14
1131,402,1511,14
1132,146,405,14
1133,397,2138,14
1134,679,1764,14
1135,1118,1426,14
1136,120,971,14
1137,155,791,14
1138,565,1801,14
1139,223,1543,14
1140,55,280,14
1141,150,1154,14
1145,1741,5939,14
1146,1082,3981,14
1550,205,917,14
1551,136,715,14
1552,119,726,14
1553,504,1763,14
1554,392,1748,14
1555,170,1055,14
1556,221,937,14
1557,227,1013,14
1558,138,811,14
1559,164,1036,14
1560,270,1102,14
1561,171,556,14
1562,215,1050,14
1587,203,1097,14
1588,769,3227,14
1589,497,3246,14
1590,197,1118,14
1591,93,403,14
1592,1702,4233,14
1593,116,790,14
1594,332,1703,14
1595,116,891,14
1596,127,838,14
1597,148,1215,14
1598,84,644,14
1773,522,3098,14
1774,858,3267,14
1776,1177,5752,14
